Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Category,Category Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Growth rate (over previous period),Growth rate (over previous period) Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of total trade in services,Percentage of total trade in services Footnote
2017,504,"Morocco",0000,"World",02,"Exports",SICT,"ICT services",1484.995,,3.70077,,0.296404,,8.56886,
2017,508,"Mozambique",0000,"World",01,"Imports",SICT,"ICT services",95.076,,25.06873,,,,3.18053,
2017,508,"Mozambique",0000,"World",02,"Exports",SICT,"ICT services",20.899,,-12.9172,,0.004171,,3.17851,
2017,5100,"Africa",0000,"World",02,"Exports",SICT,"ICT services",5763.33,,1.16693,,1.150357,,5.23977,
2017,5110,"Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",2645.7,"Estimated",-7.64671,"Estimated",0.52808,"Estimated",5.86142,"Estimated"
2017,512,"Oman",0000,"World",01,"Imports",SICT,"ICT services",122.237,"Estimated",-0.5791,"Estimated",,,1.12774,"Estimated"
2017,512,"Oman",0000,"World",02,"Exports",SICT,"ICT services",104.031,"Estimated",-3.64734,"Estimated",0.020765,"Estimated",2.62467,"Estimated"
2017,5120,"Sub-Saharan Africa",0000,"World",02,"Exports",SICT,"ICT services",3117.63,,10.08224,,0.622277,,4.80711,
2017,5121,"Eastern Africa",0000,"World",02,"Exports",SICT,"ICT services",1102.517,,3.54485,,0.220062,,4.56857,
2017,5122,"Middle Africa",0000,"World",02,"Exports",SICT,"ICT services",195.62,,-29.47154,,0.039046,,3.80325,
2017,5123,"Southern Africa",0000,"World",02,"Exports",SICT,"ICT services",699.976,,17.86667,,0.139715,,3.81029,
2017,5124,"Western Africa",0000,"World",02,"Exports",SICT,"ICT services",1119.516,,24.93427,,0.223455,,6.50587,
2017,516,"Namibia",0000,"World",01,"Imports",SICT,"ICT services",46.135,,-2.60919,,,,7.49563,
2017,516,"Namibia",0000,"World",02,"Exports",SICT,"ICT services",37.321,,134.41367,,0.007449,,5.04232,
2017,5200,"Americas",0000,"World",02,"Exports",SICT,"ICT services",56346.866,,11.03775,,11.246803,,5.01206,
2017,5210,"Northern America",0000,"World",02,"Exports",SICT,"ICT services",46230.599,,9.40797,,9.227602,,4.95259,
2017,5220,"Latin America and the Caribbean",0000,"World",02,"Exports",SICT,"ICT services",10116.267,,19.14885,,2.019201,,5.30305,
2017,5222,"Central America",0000,"World",02,"Exports",SICT,"ICT services",2872.327,,5.33143,,0.573315,,4.74275,
2017,5223,"South America",0000,"World",02,"Exports",SICT,"ICT services",6300.3,,27.47352,,1.257536,,7.15833,
2017,524,"Nepal",0000,"World",01,"Imports",SICT,"ICT services",15.012,"Estimated",49.70084,"Estimated",,,0.92475,"Estimated"
2017,524,"Nepal",0000,"World",02,"Exports",SICT,"ICT services",287.693,"Estimated",-11.38119,"Estimated",0.057423,"Estimated",18.03979,"Estimated"
2017,528,"Netherlands",0000,"World",01,"Imports",SICT,"ICT services",15154.786,,8.90632,,,,6.99941,
2017,528,"Netherlands",0000,"World",02,"Exports",SICT,"ICT services",18896.516,,2.57353,,3.771734,,8.56107,
2017,5300,"Asia",0000,"World",02,"Exports",SICT,"ICT services",147227.968,,4.89714,,29.38662,,9.48779,
2017,531,"Curaçao",0000,"World",01,"Imports",SICT,"ICT services",42.836,,13.19399,,,,4.44407,
2017,531,"Curaçao",0000,"World",02,"Exports",SICT,"ICT services",27.471,,8.23877,,0.005483,,2.04853,
2017,5310,"Central Asia",0000,"World",02,"Exports",SICT,"ICT services",511.309,"Estimated",-0.88452,"Estimated",0.102057,"Estimated",3.80226,"Estimated"
2017,5320,"Southern Asia",0000,"World",02,"Exports",SICT,"ICT services",56937.167,,0.88419,,11.364627,,26.12419,
2017,5330,"Eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",41188.054,,8.51108,,8.221112,,5.93674,
2017,534,"Sint Maarten (Dutch part)",0000,"World",01,"Imports",SICT,"ICT services",16.095,,-30.26128,,,,6.0528,
2017,534,"Sint Maarten (Dutch part)",0000,"World",02,"Exports",SICT,"ICT services",6.514,,-35.43463,,0.0013,,0.77627,
2017,5340,"Western Asia",0000,"World",02,"Exports",SICT,"ICT services",25834.208,,8.52598,,5.156493,,9.76918,
2017,5350,"South-eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",22757.23,,5.17008,,4.54233,,6.28412,
2017,5400,"Europe",0000,"World",02,"Exports",SICT,"ICT services",288307.143,,10.05983,,57.545944,,10.81402,
2017,5410,"Eastern Europe",0000,"World",02,"Exports",SICT,"ICT services",27122.318,,19.62206,,5.413599,,11.44903,
2017,5420,"Northern Europe",0000,"World",02,"Exports",SICT,"ICT services",132363.399,,11.51338,,26.41966,,16.4827,
2017,5430,"Southern Europe",0000,"World",02,"Exports",SICT,"ICT services",28959.452,,9.23862,,5.78029,,7.29402,
2017,5440,"Western Europe",0000,"World",02,"Exports",SICT,"ICT services",99861.974,,6.15259,,19.932394,,8.12494,
2017,548,"Vanuatu",0000,"World",01,"Imports",SICT,"ICT services",6.29,"Estimated",-7.07638,"Estimated",,,4.0731,"Estimated"
2017,548,"Vanuatu",0000,"World",02,"Exports",SICT,"ICT services",9.082,"Estimated",-6.55417,"Estimated",0.001813,"Estimated",2.81988,"Estimated"
2017,5500,"Oceania",0000,"World",02,"Exports",SICT,"ICT services",3358.107,,10.04289,,0.670276,,3.86001,
2017,554,"New Zealand",0000,"World",01,"Imports",SICT,"ICT services",1041.8,,9.97572,,,,7.54354,
2017,554,"New Zealand",0000,"World",02,"Exports",SICT,"ICT services",710.3,,2.37821,,0.141775,,4.14191,
2017,558,"Nicaragua",0000,"World",01,"Imports",SICT,"ICT services",16.9,,-31.30081,,,,1.63998,
2017,558,"Nicaragua",0000,"World",02,"Exports",SICT,"ICT services",174,,-3.54767,,0.03473,,11.17103,
2017,5600,"Asia and Oceania",0000,"World",02,"Exports",SICT,"ICT services",150586.074,,5.00664,,30.056896,,9.18902,
2017,562,"Niger",0000,"World",01,"Imports",SICT,"ICT services",67.476,,20.1988,,,,6.87594,
2017,562,"Niger",0000,"World",02,"Exports",SICT,"ICT services",92.556,,10.68114,,0.018474,,41.35139,
2017,566,"Nigeria",0000,"World",01,"Imports",SICT,"ICT services",434.616,,35.31851,,,,2.37953,
2017,566,"Nigeria",0000,"World",02,"Exports",SICT,"ICT services",290.045,,146.5279,,0.057893,,5.76573,
2017,5700,"Sub-Saharan Africa excluding South Africa",0000,"World",02,"Exports",SICT,"ICT services",2481.773,,9.20716,,0.49536,,5.13605,
2017,5701,"Africa excluding South Africa",0000,"World",02,"Exports",SICT,"ICT services",5127.473,,-0.19123,,1.023441,,5.48638,
2017,5702,"Northern America and Europe",0000,"World",02,"Exports",SICT,"ICT services",334537.742,,9.96929,,66.773545,,9.29397,
2017,5703,"Central and Southern Asia",0000,"World",02,"Exports",SICT,"ICT services",57448.476,,0.86817,,11.466684,,24.82696,
2017,5704,"Eastern and South-Eastern Asia",0000,"World",02,"Exports",SICT,"ICT services",63945.283,,7.29801,,12.763443,,6.05587,
2017,5705,"Western Asia and Northern Africa",0000,"World",02,"Exports",SICT,"ICT services",28479.908,,6.78875,,5.684574,,9.19943,
2017,5706,"Europe, Northern America, Australia and New Zealand",0000,"World",02,"Exports",SICT,"ICT services",337789.542,,9.96918,,67.422603,,9.17454,
2017,579,"Norway",0000,"World",01,"Imports",SICT,"ICT services",3986.41,,8.18783,,,,7.99854,
2017,579,"Norway",0000,"World",02,"Exports",SICT,"ICT services",2277.849,,-3.01475,,0.454657,,5.61783,
2017,583,"Micronesia (Federated States of)",0000,"World",02,"Exports",SICT,"ICT services",1.688,"Estimated",-24.18905,"Estimated",0.000337,"Estimated",3.09196,"Estimated"
2017,586,"Pakistan",0000,"World",01,"Imports",SICT,"ICT services",411,,16.10169,,,,3.50054,
2017,586,"Pakistan",0000,"World",02,"Exports",SICT,"ICT services",1009,,15.57847,,0.201396,,15.9439,
2017,591,"Panama",0000,"World",01,"Imports",SICT,"ICT services",62.776,,1.50045,,,,1.3433,
2017,591,"Panama",0000,"World",02,"Exports",SICT,"ICT services",286.176,,-2.33134,,0.057121,,2.14624,
2017,598,"Papua New Guinea",0000,"World",01,"Imports",SICT,"ICT services",127.113,,54.24276,,,,7.95811,
2017,598,"Papua New Guinea",0000,"World",02,"Exports",SICT,"ICT services",5.734,,257.92759,,0.001145,,1.92562,
2017,600,"Paraguay",0000,"World",01,"Imports",SICT,"ICT services",1,"Estimated",0,"Estimated",,,0.08256,"Estimated"
2017,600,"Paraguay",0000,"World",02,"Exports",SICT,"ICT services",15,"Estimated",0,"Estimated",0.002994,"Estimated",1.34247,"Estimated"
2017,604,"Peru",0000,"World",01,"Imports",SICT,"ICT services",593.981,,-2.11304,,,,6.70736,
2017,604,"Peru",0000,"World",02,"Exports",SICT,"ICT services",101.177,,-9.72223,,0.020195,,1.64601,
2017,608,"Philippines",0000,"World",01,"Imports",SICT,"ICT services",817.553,,25.7037,,,,3.12777,
2017,608,"Philippines",0000,"World",02,"Exports",SICT,"ICT services",5634.862,,2.6506,,1.124715,,16.17742,
2017,616,"Poland",0000,"World",01,"Imports",SICT,"ICT services",3639.026,,16.06209,,,,9.72403,
2017,616,"Poland",0000,"World",02,"Exports",SICT,"ICT services",5915.345,,20.07213,,1.1807,,10.28044,
2017,620,"Portugal",0000,"World",01,"Imports",SICT,"ICT services",1028.01,,-0.13697,,,,6.2133,
2017,620,"Portugal",0000,"World",02,"Exports",SICT,"ICT services",1650.464,,14.43326,,0.329432,,4.73966,
2017,624,"Guinea-Bissau",0000,"World",01,"Imports",SICT,"ICT services",23.513,,88.54142,,,,15.15482,
2017,624,"Guinea-Bissau",0000,"World",02,"Exports",SICT,"ICT services",9.136,"Estimated",66.38135,"Estimated",0.001824,"Estimated",26.20318,"Estimated"
2017,626,"Timor-Leste",0000,"World",01,"Imports",SICT,"ICT services",3.747,,-0.39872,,,,0.84852,
2017,626,"Timor-Leste",0000,"World",02,"Exports",SICT,"ICT services",1.874,,-19.22414,"Estimated",0.000374,,2.01069,
2017,642,"Romania",0000,"World",01,"Imports",SICT,"ICT services",1915.124,,35.83461,,,,12.53311,
2017,642,"Romania",0000,"World",02,"Exports",SICT,"ICT services",3998.793,,22.70983,,0.798157,,16.31554,
2017,643,"Russian Federation",0000,"World",01,"Imports",SICT,"ICT services",4937.1,,-1.45312,,,,5.55579,
2017,643,"Russian Federation",0000,"World",02,"Exports",SICT,"ICT services",4528,,18.83579,,0.903786,,7.86912,
2017,646,"Rwanda",0000,"World",01,"Imports",SICT,"ICT services",14.286,,22.67926,,,,1.35255,
2017,646,"Rwanda",0000,"World",02,"Exports",SICT,"ICT services",18.282,,0,,0.003649,,2.11734,
2017,678,"Sao Tome and Principe",0000,"World",01,"Imports",SICT,"ICT services",1.779,,53.89273,,,,2.71553,
2017,678,"Sao Tome and Principe",0000,"World",02,"Exports",SICT,"ICT services",0.218,,-89.15423,,4.4E-05,,0.28473,
2017,686,"Senegal",0000,"World",01,"Imports",SICT,"ICT services",139.663,,8.64658,,,,9.23905,
2017,686,"Senegal",0000,"World",02,"Exports",SICT,"ICT services",254.838,,3.68414,,0.050866,,19.48906,
2017,688,"Serbia",0000,"World",01,"Imports",SICT,"ICT services",532.113,,30.83641,,,,9.74354,
2017,688,"Serbia",0000,"World",02,"Exports",SICT,"ICT services",1063.345,,23.1044,,0.212243,,14.15151,
2017,690,"Seychelles",0000,"World",01,"Imports",SICT,"ICT services",1.04,"Estimated",15.17165,"Estimated",,,0.18853,"Estimated"
2017,690,"Seychelles",0000,"World",02,"Exports",SICT,"ICT services",12.691,"Estimated",4.9971,"Estimated",0.002533,"Estimated",1.2715,"Estimated"
2017,694,"Sierra Leone",0000,"World",01,"Imports",SICT,"ICT services",19.632,,-5.38795,,,,5.02097,
2017,694,"Sierra Leone",0000,"World",02,"Exports",SICT,"ICT services",6.64,,418.34504,,0.001325,,6.38959,"Estimated"
2017,702,"Singapore",0000,"World",01,"Imports",SICT,"ICT services",14565.382,,19.20849,,,,8.02997,
2017,702,"Singapore",0000,"World",02,"Exports",SICT,"ICT services",12497.275,,6.71392,,2.494449,,7.30887,
2017,703,"Slovakia",0000,"World",01,"Imports",SICT,"ICT services",823.311,,14.30731,,,,8.61791,
2017,703,"Slovakia",0000,"World",02,"Exports",SICT,"ICT services",1419.445,,24.24733,,0.28332,,13.45405,
2017,705,"Slovenia",0000,"World",01,"Imports",SICT,"ICT services",523.833,,2.76696,,,,9.02175,
2017,705,"Slovenia",0000,"World",02,"Exports",SICT,"ICT services",548.008,,-0.18506,,0.109382,,6.56108,
2017,716,"Zimbabwe",0000,"World",01,"Imports",SICT,"ICT services",47.562,,311.72091,"Estimated",,,4.2065,
2017,716,"Zimbabwe",0000,"World",02,"Exports",SICT,"ICT services",13.852,"Estimated",401.70228,"Estimated",0.002765,"Estimated",2.9063,"Estimated"
2017,724,"Spain",0000,"World",01,"Imports",SICT,"ICT services",6308.14,,2.62757,,,,8.83181,
2017,724,"Spain",0000,"World",02,"Exports",SICT,"ICT services",12104.534,,8.35806,,2.416058,,8.42639,
2017,728,"South Sudan",0000,"World",01,"Imports",SICT,"ICT services",20.25,"Estimated",-38.78476,"Estimated",,,3.62513,"Estimated"
2017,728,"South Sudan",0000,"World",02,"Exports",SICT,"ICT services",3.07,"Estimated",-7.25076,"Estimated",0.000613,"Estimated",1.5704,"Estimated"
2017,729,"Sudan",0000,"World",01,"Imports",SICT,"ICT services",24.369,,-46.52755,,,,1.52745,
2017,729,"Sudan",0000,"World",02,"Exports",SICT,"ICT services",0.685,"Estimated",-93.80147,"Estimated",0.000137,"Estimated",0.03848,"Estimated"
2017,740,"Suriname",0000,"World",01,"Imports",SICT,"ICT services",27.937,,9.29969,,,,4.90713,
2017,740,"Suriname",0000,"World",02,"Exports",SICT,"ICT services",11.031,,52.15172,,0.002202,,6.96621,
2017,748,"Eswatini",0000,"World",01,"Imports",SICT,"ICT services",2.421,"Estimated",-74.20077,"Estimated",,,0.71098,"Estimated"
2017,748,"Eswatini",0000,"World",02,"Exports",SICT,"ICT services",6.159,"Estimated",70.37344,"Estimated",0.001229,"Estimated",5.05018,"Estimated"
2017,752,"Sweden",0000,"World",01,"Imports",SICT,"ICT services",7142.871,,14.50659,,,,10.20539,
2017,752,"Sweden",0000,"World",02,"Exports",SICT,"ICT services",13975.01,,1.28092,,2.789404,,18.7929,
2017,762,"Tajikistan",0000,"World",01,"Imports",SICT,"ICT services",3.854,,-54.61611,,,,1.02997,
2017,762,"Tajikistan",0000,"World",02,"Exports",SICT,"ICT services",5.364,,-47.30327,,0.001071,,2.12856,
2017,764,"Thailand",0000,"World",01,"Imports",SICT,"ICT services",568.43,"Estimated",2.39215,"Estimated",,,1.21802,"Estimated"
2017,764,"Thailand",0000,"World",02,"Exports",SICT,"ICT services",450.105,"Estimated",-13.92634,"Estimated",0.089841,"Estimated",0.63427,"Estimated"
2017,768,"Togo",0000,"World",01,"Imports",SICT,"ICT services",12.214,,-37.05746,,,,2.8523,
2017,768,"Togo",0000,"World",02,"Exports",SICT,"ICT services",36.686,,2.25778,,0.007323,,6.43621,
2017,776,"Tonga",0000,"World",01,"Imports",SICT,"ICT services",8.447,,134.57373,,,,8.71274,
2017,776,"Tonga",0000,"World",02,"Exports",SICT,"ICT services",7.85,,95.80943,,0.001567,,9.66523,
2017,780,"Trinidad and Tobago",0000,"World",01,"Imports",SICT,"ICT services",47.433,,5.82999,,,,1.534,
2017,780,"Trinidad and Tobago",0000,"World",02,"Exports",SICT,"ICT services",14.327,,18.96537,,0.00286,,1.46203,
2017,784,"United Arab Emirates",0000,"World",01,"Imports",SICT,"ICT services",3253.914,,4.82456,,,,4.53149,
2017,784,"United Arab Emirates",0000,"World",02,"Exports",SICT,"ICT services",6464.261,,5.98214,,1.290263,,9.16815,
2017,788,"Tunisia",0000,"World",01,"Imports",SICT,"ICT services",83.532,,-7.07929,,,,2.73899,
2017,788,"Tunisia",0000,"World",02,"Exports",SICT,"ICT services",300.568,,-6.86242,,0.059993,,9.18114,
2017,792,"Türkiye",0000,"World",01,"Imports",SICT,"ICT services",1959,,8.41173,,,,7.216,
2017,792,"Türkiye",0000,"World",02,"Exports",SICT,"ICT services",1098,,14.97382,,0.21916,,2.05307,
2017,796,"Turks and Caicos Islands",0000,"World",01,"Imports",SICT,"ICT services",0.134,"Estimated",13.55932,"Estimated",,,0.20174,"Estimated"
2017,798,"Tuvalu",0000,"World",01,"Imports",SICT,"ICT services",0.915,"Estimated",1.55383,"Estimated",,,2.45948,"Estimated"
2017,798,"Tuvalu",0000,"World",02,"Exports",SICT,"ICT services",0.221,"Estimated",-9.42623,"Estimated",4.4E-05,"Estimated",2.6089,"Estimated"
2017,800,"Uganda",0000,"World",01,"Imports",SICT,"ICT services",36.524,,-32.0989,,,,1.76695,
2017,800,"Uganda",0000,"World",02,"Exports",SICT,"ICT services",38.838,,6.46965,,0.007752,,2.36012,
2017,804,"Ukraine",0000,"World",01,"Imports",SICT,"ICT services",489,,3.38266,,,,3.67007,
2017,804,"Ukraine",0000,"World",02,"Exports",SICT,"ICT services",2741,,19.95624,,0.547102,,19.24454,
2017,807,"North Macedonia",0000,"World",01,"Imports",SICT,"ICT services",90.921,,14.38906,,,,7.57243,
2017,807,"North Macedonia",0000,"World",02,"Exports",SICT,"ICT services",160.063,,-1.09555,,0.031948,,9.84262,
2017,834,"Tanzania, United Republic of",0000,"World",01,"Imports",SICT,"ICT services",26.216,,-31.91887,,,,1.28518,
2017,834,"Tanzania, United Republic of",0000,"World",02,"Exports",SICT,"ICT services",15.963,,-45.11038,,0.003186,,0.41658,
2017,842,"United States of America",0000,"World",01,"Imports",SICT,"ICT services",40460,,8.37887,,,,7.37682,
2017,842,"United States of America",0000,"World",02,"Exports",SICT,"ICT services",39058,,9.43988,,7.795955,,4.66379,
2017,854,"Burkina Faso",0000,"World",01,"Imports",SICT,"ICT services",48.776,,2.96812,,,,3.55053,
2017,854,"Burkina Faso",0000,"World",02,"Exports",SICT,"ICT services",45.49,,4.84949,,0.00908,,9.45966,
2017,858,"Uruguay",0000,"World",01,"Imports",SICT,"ICT services",256.498,,2.40218,,,,6.10428,
2017,858,"Uruguay",0000,"World",02,"Exports",SICT,"ICT services",804.848,,90.65541,,0.160647,,14.06229,
2017,860,"Uzbekistan",0000,"World",01,"Imports",SICT,"ICT services",56.837,,8.90192,,,,1.3887,
2017,860,"Uzbekistan",0000,"World",02,"Exports",SICT,"ICT services",148.792,,2.17968,,0.029699,,6.61096,
2017,894,"Zambia",0000,"World",01,"Imports",SICT,"ICT services",60.299,,15.56403,,,,4.09014,
2017,894,"Zambia",0000,"World",02,"Exports",SICT,"ICT services",37.02,,6.0016,,0.007389,,4.28007,
2017,926,"United Kingdom",0000,"World",01,"Imports",SICT,"ICT services",12588.537,,0.5338,,,,5.48945,
2017,926,"United Kingdom",0000,"World",02,"Exports",SICT,"ICT services",24502.666,,2.53994,,4.890718,,6.51627,
2018,0000,"World",0000,"World",02,"Exports",SICT,"ICT services",594193.776,,18.60074,,100,,9.73315,
2018,004,"Afghanistan",0000,"World",01,"Imports",SICT,"ICT services",39.05,,24.38683,,,,2.85691,
2018,004,"Afghanistan",0000,"World",02,"Exports",SICT,"ICT services",72.932,,26.20177,,0.012274,,9.93314,
2018,008,"Albania",0000,"World",01,"Imports",SICT,"ICT services",69.431,,-4.12069,,,,3.00657,
2018,008,"Albania",0000,"World",02,"Exports",SICT,"ICT services",75.471,,-17.64135,,0.012701,,2.08424,
2018,012,"Algeria",0000,"World",01,"Imports",SICT,"ICT services",337.112,,9.30254,,,,2.85576,
2018,012,"Algeria",0000,"World",02,"Exports",SICT,"ICT services",130.659,,-16.37931,,0.021989,,4.00326,
2018,024,"Angola",0000,"World",01,"Imports",SICT,"ICT services",104.443,,-2.34774,,,,1.03516,
2018,024,"Angola",0000,"World",02,"Exports",SICT,"ICT services",30.92,,26.35881,,0.005204,,4.89919,
2018,031,"Azerbaijan",0000,"World",01,"Imports",SICT,"ICT services",64.881,,7.88327,,,,0.96081,
2018,031,"Azerbaijan",0000,"World",02,"Exports",SICT,"ICT services",44.713,,-12.76023,,0.007525,,0.95323,
2018,032,"Argentina",0000,"World",01,"Imports",SICT,"ICT services",1358.744,,2.42713,,,,5.59674,
2018,032,"Argentina",0000,"World",02,"Exports",SICT,"ICT services",2213.594,,0.42783,,0.372537,,14.42817,
2018,036,"Australia",0000,"World",01,"Imports",SICT,"ICT services",2994.6,,11.09627,,,,4.06876,
2018,036,"Australia",0000,"World",02,"Exports",SICT,"ICT services",2928.1,,15.21149,,0.492785,,4.22161,
2018,040,"Austria",0000,"World",01,"Imports",SICT,"ICT services",6367.706,,36.25159,,,,9.9238,
2018,040,"Austria",0000,"World",02,"Exports",SICT,"ICT services",7438.832,,19.79071,,1.25192,,9.80572,
2018,044,"Bahamas",0000,"World",01,"Imports",SICT,"ICT services",0.25,"Estimated",0,"Estimated",,,0.01389,"Estimated"
2018,048,"Bahrain",0000,"World",01,"Imports",SICT,"ICT services",106.383,"Estimated",16.54962,"Estimated",,,1.31713,"Estimated"
2018,048,"Bahrain",0000,"World",02,"Exports",SICT,"ICT services",887.234,"Estimated",16.71674,"Estimated",0.149317,"Estimated",7.24336,"Estimated"
2018,050,"Bangladesh",0000,"World",01,"Imports",SICT,"ICT services",81.702,,-19.63132,,,,0.84937,
2018,050,"Bangladesh",0000,"World",02,"Exports",SICT,"ICT services",583.207,,11.11858,,0.098151,,10.70864,
2018,051,"Armenia",0000,"World",01,"Imports",SICT,"ICT services",34.674,,32.24761,,,,1.58074,
2018,051,"Armenia",0000,"World",02,"Exports",SICT,"ICT services",223.502,,14.38237,,0.037614,,10.0759,
2018,056,"Belgium",0000,"World",01,"Imports",SICT,"ICT services",9656.665,,7.90372,,,,7.78584,
2018,056,"Belgium",0000,"World",02,"Exports",SICT,"ICT services",13379.033,,11.52833,,2.251628,,10.70753,
2018,060,"Bermuda",0000,"World",01,"Imports",SICT,"ICT services",93.884,,10.21966,,,,8.5611,
2018,060,"Bermuda",0000,"World",02,"Exports",SICT,"ICT services",77.731,,16.53998,,0.013082,,4.9545,
2018,064,"Bhutan",0000,"World",01,"Imports",SICT,"ICT services",3.578,,-9.53224,,,,1.5675,
2018,064,"Bhutan",0000,"World",02,"Exports",SICT,"ICT services",1.246,,202.42718,,0.00021,,0.68136,
2018,068,"Bolivia (Plurinational State of)",0000,"World",01,"Imports",SICT,"ICT services",73.614,,29.8765,,,,2.38274,
2018,068,"Bolivia (Plurinational State of)",0000,"World",02,"Exports",SICT,"ICT services",82.553,,25.50054,,0.013893,,5.65894,
2018,070,"Bosnia and Herzegovina",0000,"World",01,"Imports",SICT,"ICT services",39.497,,-1.19328,,,,5.37582,
2018,070,"Bosnia and Herzegovina",0000,"World",02,"Exports",SICT,"ICT services",184.181,,13.7355,,0.030997,,7.98399,
2018,072,"Botswana",0000,"World",01,"Imports",SICT,"ICT services",76.087,,-12.07881,,,,6.06725,
2018,072,"Botswana",0000,"World",02,"Exports",SICT,"ICT services",24.466,,30.02073,,0.004118,,2.60877,
2018,076,"Brazil",0000,"World",01,"Imports",SICT,"ICT services",4586.255,,21.10996,,,,6.4257,
2018,076,"Brazil",0000,"World",02,"Exports",SICT,"ICT services",2563.657,,20.21782,,0.431451,,7.24542,
2018,084,"Belize",0000,"World",01,"Imports",SICT,"ICT services",10.479,,14.54963,,,,4.40557,
2018,084,"Belize",0000,"World",02,"Exports",SICT,"ICT services",20.723,,-3.91339,,0.003488,,3.34216,
2018,090,"Solomon Islands",0000,"World",01,"Imports",SICT,"ICT services",9.961,,-8.02401,,,,4.55323,
2018,090,"Solomon Islands",0000,"World",02,"Exports",SICT,"ICT services",1.538,,13.42183,,0.000259,,1.06307,
2018,100,"Bulgaria",0000,"World",01,"Imports",SICT,"ICT services",357.394,,11.43003,,,,5.98029,
2018,100,"Bulgaria",0000,"World",02,"Exports",SICT,"ICT services",1210.276,,33.22487,,0.203684,,11.15147,
2018,104,"Myanmar",0000,"World",01,"Imports",SICT,"ICT services",177.713,,11.20825,,,,5.14133,
2018,104,"Myanmar",0000,"World",02,"Exports",SICT,"ICT services",58.613,,-45.13176,,0.009864,,1.25989,
2018,108,"Burundi",0000,"World",01,"Imports",SICT,"ICT services",7.806,,3.70666,,,,3.40603,
2018,108,"Burundi",0000,"World",02,"Exports",SICT,"ICT services",3.947,,27.40478,,0.000664,,3.76206,
2018,112,"Belarus",0000,"World",01,"Imports",SICT,"ICT services",283.3,,21.69244,,,,5.24038,
2018,112,"Belarus",0000,"World",02,"Exports",SICT,"ICT services",1837.5,,27.47138,,0.309243,,20.7909,
2018,116,"Cambodia",0000,"World",01,"Imports",SICT,"ICT services",167.121,,59.9688,,,,5.46815,
2018,116,"Cambodia",0000,"World",02,"Exports",SICT,"ICT services",65.377,,-1.69907,,0.011003,,1.19931,
2018,120,"Cameroon",0000,"World",01,"Imports",SICT,"ICT services",69.201,,-3.19372,,,,2.55812,
2018,120,"Cameroon",0000,"World",02,"Exports",SICT,"ICT services",141.975,,9.11334,,0.023894,,6.70721,
2018,124,"Canada",0000,"World",01,"Imports",SICT,"ICT services",5997.8,,31.14532,,,,4.90985,
2018,124,"Canada",0000,"World",02,"Exports",SICT,"ICT services",9122.4,,28.37783,,1.535257,,8.6584,
2018,132,"Cabo Verde",0000,"World",01,"Imports",SICT,"ICT services",17.624,,7.20847,,,,4.72426,
2018,132,"Cabo Verde",0000,"World",02,"Exports",SICT,"ICT services",12.153,,-13.66155,,0.002045,,1.76134,
2018,136,"Cayman Islands",0000,"World",01,"Imports",SICT,"ICT services",50.552,,20.80486,,,,3.63764,
2018,136,"Cayman Islands",0000,"World",02,"Exports",SICT,"ICT services",16.626,,-8.16901,,0.002798,,0.45556,
2018,140,"Central African Republic",0000,"World",01,"Imports",SICT,"ICT services",11.906,,-11.33581,,,,3.00127,
2018,140,"Central African Republic",0000,"World",02,"Exports",SICT,"ICT services",0.029,,-96.58649,"Estimated",5E-06,,0.012,
2018,1400,"Developing economies",0000,"World",02,"Exports",SICT,"ICT services",172793.65,,21.70592,,29.080353,,10.07296,
2018,1410,"Developing economies: Africa",0000,"World",02,"Exports",SICT,"ICT services",6123.982,,6.25771,,1.030637,,5.02805,
2018,1420,"Developing economies: Americas",0000,"World",02,"Exports",SICT,"ICT services",10869.596,,7.44671,,1.829301,,5.46479,
2018,1430,"Developing economies: Asia",0000,"World",02,"Exports",SICT,"ICT services",155705.574,,23.5852,,26.204511,,11.20616,
2018,144,"Sri Lanka",0000,"World",01,"Imports",SICT,"ICT services",484.235,,6.42481,,,,7.08865,"Estimated"
2018,144,"Sri Lanka",0000,"World",02,"Exports",SICT,"ICT services",994.971,,7.48716,,0.167449,,11.88145,
2018,1450,"Developing economies: Oceania",0000,"World",02,"Exports",SICT,"ICT services",94.498,"Estimated",,,0.015904,"Estimated",1.79714,"Estimated"
2018,1460,"Developing economies: Asia and Oceania",0000,"World",02,"Exports",SICT,"ICT services",155800.073,,23.55595,,26.220415,,11.17069,
2018,148,"Chad",0000,"World",01,"Imports",SICT,"ICT services",36.767,,73.62477,,,,2.20095,
2018,148,"Chad",0000,"World",02,"Exports",SICT,"ICT services",18.689,,6.61329,,0.003145,,6.07431,
2018,1500,"Developed economies",0000,"World",02,"Exports",SICT,"ICT services",421400.126,,17.37281,,70.919647,,9.60035,
2018,152,"Chile",0000,"World",01,"Imports",SICT,"ICT services",594.4,,16.89282,,,,4.06861,
2018,152,"Chile",0000,"World",02,"Exports",SICT,"ICT services",398.2,,14.92063,,0.067015,,4.00592,
